#This is fluorescent yield data from Kaastra & Mewe (1993) -1993A&AS...97..443K
#It is processed from data downloaded from http://vizier.cfa.harvard.edu/viz-bin/VizieR?-source=J/A+AS/97/443
#Via the python script kaastra_2_py.py
#
#Label z state n l photon_energy yield
Kphotyield 20 5 1 0 1.600e+01 6.640e-02
Kphotyield 20 5 1 0 1.770e+01 4.938e-01
Kphotyield 20 5 1 0 1.930e+01 1.000e-04
Kphotyield 20 5 1 0 1.420e+01 2.420e-02
Kphotyield 20 5 1 0 3.520e+01 5.810e-02
Kphotyield 20 5 1 0 5.650e+01 3.392e-01
Kphotyield 20 6 2 1 3.387e+02 1.000e-03
Kphotyield 20 6 2 1 1.420e+01 7.000e-04
Kphotyield 20 6 2 1 1.600e+01 2.264e-01
Kphotyield 20 6 2 1 1.420e+01 3.000e-04
Kphotyield 20 6 2 1 3.520e+01 2.039e-01
Kphotyield 20 6 2 1 3.350e+02 3.500e-03
Kphotyield 20 6 2 1 1.420e+01 2.300e-03
Kphotyield 20 6 2 1 1.600e+01 4.732e-01
Kphotyield 20 6 2 1 1.420e+01 1.200e-03
Kphotyield 20 6 2 1 3.520e+01 7.770e-02
Kphotyield 20 6 2 0 8.640e+01 1.000e-03
Kphotyield 20 6 2 0 9.000e+01 2.000e-03
Kphotyield 20 6 2 0 4.392e+02 1.230e-02
Kphotyield 20 6 2 0 4.392e+02 6.200e-03
Kphotyield 20 6 2 0 1.600e+01 8.155e-01
Kphotyield 20 6 2 0 3.520e+01 4.075e-01
Kphotyield 20 6 1 0 3.764e+03 4.470e-02
Kphotyield 20 6 1 0 3.767e+03 8.930e-02
Kphotyield 20 6 1 0 4.116e+03 5.000e-03
Kphotyield 20 6 1 0 4.116e+03 2.500e-03
Kphotyield 20 6 1 0 8.430e+01 2.000e-04
Kphotyield 20 6 1 0 8.330e+01 8.000e-04
Kphotyield 20 6 1 0 8.800e+01 4.000e-04
Kphotyield 20 6 1 0 8.700e+01 1.700e-03
Kphotyield 20 6 1 0 4.430e+02 2.900e-03
Kphotyield 20 6 1 0 4.474e+02 8.800e-03
Kphotyield 20 6 1 0 4.622e+02 1.500e-03
Kphotyield 20 6 1 0 4.862e+02 4.300e-03
Kphotyield 20 6 1 0 3.427e+02 3.000e-04
Kphotyield 20 6 1 0 3.463e+02 4.000e-04
Kphotyield 20 6 1 0 3.350e+02 3.000e-04
Kphotyield 20 6 1 0 3.390e+02 1.400e-03
Kphotyield 20 6 1 0 3.427e+02 9.300e-03
Kphotyield 20 6 1 0 1.420e+01 2.000e-04
Kphotyield 20 6 1 0 1.600e+01 5.520e-02
Kphotyield 20 6 1 0 1.770e+01 1.173e-01
Kphotyield 20 6 1 0 4.120e+01 3.395e-01
Kphotyield 20 6 1 0 1.420e+01 1.000e-04
Kphotyield 20 6 1 0 3.520e+01 1.740e-02
Kphotyield 20 6 1 0 5.650e+01 3.620e-02
Kphotyield 20 6 1 0 8.000e+01 7.410e-02
Kphotyield 20 7 2 1 3.427e+02 1.400e-03
Kphotyield 20 7 2 1 1.600e+01 1.400e-03
Kphotyield 20 7 2 1 1.770e+01 5.932e-01
Kphotyield 20 7 2 1 3.390e+02 2.230e-02
Kphotyield 20 7 2 1 1.600e+01 2.230e-02
Kphotyield 20 7 2 1 1.770e+01 1.327e+00
Kphotyield 20 7 2 0 8.430e+01 1.300e-03
Kphotyield 20 7 2 0 8.800e+01 2.600e-03
Kphotyield 20 7 2 0 4.430e+02 1.630e-02
Kphotyield 20 7 2 0 3.390e+02 1.000e-04
Kphotyield 20 7 2 0 1.600e+01 1.000e-04
Kphotyield 20 7 2 0 1.770e+01 1.306e+00
Kphotyield 20 7 1 0 3.778e+03 4.580e-02
Kphotyield 20 7 1 0 3.781e+03 9.160e-02
Kphotyield 20 7 1 0 4.136e+03 5.200e-03
Kphotyield 20 7 1 0 8.330e+01 3.000e-04
Kphotyield 20 7 1 0 8.230e+01 1.400e-03
Kphotyield 20 7 1 0 8.700e+01 6.000e-04
Kphotyield 20 7 1 0 8.600e+01 2.800e-03
Kphotyield 20 7 1 0 4.474e+02 4.400e-03
Kphotyield 20 7 1 0 4.724e+02 1.390e-02
Kphotyield 20 7 1 0 3.427e+02 1.000e-04
Kphotyield 20 7 1 0 3.463e+02 5.000e-04
Kphotyield 20 7 1 0 3.489e+02 6.000e-04
Kphotyield 20 7 1 0 3.390e+02 2.000e-03
Kphotyield 20 7 1 0 3.427e+02 6.500e-03
Kphotyield 20 7 1 0 3.452e+02 4.210e-02
Kphotyield 20 7 1 0 1.600e+01 2.100e-03
Kphotyield 20 7 1 0 1.770e+01 1.547e-01
Kphotyield 20 7 1 0 4.120e+01 1.105e-01
Kphotyield 20 8 2 1 3.463e+02 4.700e-03
Kphotyield 20 8 2 1 1.770e+01 4.700e-03
Kphotyield 20 8 2 1 4.120e+01 1.047e-01
Kphotyield 20 8 2 1 3.427e+02 3.260e-02
Kphotyield 20 8 2 1 1.770e+01 3.260e-02
Kphotyield 20 8 2 1 4.120e+01 7.197e-01
Kphotyield 20 8 2 0 8.330e+01 1.900e-03
Kphotyield 20 8 2 0 8.700e+01 3.900e-03
Kphotyield 20 8 2 0 4.474e+02 1.230e-02
Kphotyield 20 8 2 0 3.427e+02 1.000e-04
Kphotyield 20 8 2 0 1.770e+01 1.000e-04
Kphotyield 20 8 2 0 4.120e+01 5.142e-01
Kphotyield 20 8 1 0 3.791e+03 4.700e-02
Kphotyield 20 8 1 0 3.795e+03 9.390e-02
Kphotyield 20 8 1 0 4.155e+03 2.600e-03
Kphotyield 20 8 1 0 8.230e+01 6.000e-04
Kphotyield 20 8 1 0 8.130e+01 2.130e-02
Kphotyield 20 8 1 0 8.600e+01 1.100e-03
Kphotyield 20 8 1 0 8.500e+01 4.260e-02
Kphotyield 20 8 1 0 4.724e+02 3.700e-03
Kphotyield 20 8 1 0 4.974e+02 2.650e-02
Kphotyield 20 8 1 0 3.463e+02 2.000e-04
Kphotyield 20 8 1 0 3.489e+02 1.600e-03
Kphotyield 20 8 1 0 3.524e+02 1.204e-01
Kphotyield 20 8 1 0 3.427e+02 3.100e-03
Kphotyield 20 8 1 0 3.452e+02 1.120e-02
Kphotyield 20 8 1 0 3.487e+02 6.359e-01
Kphotyield 20 8 1 0 1.770e+01 3.300e-03
Kphotyield 20 8 1 0 4.120e+01 7.640e-02
Kphotyield 20 8 1 0 6.370e+01 3.005e-01
Kphotyield 20 9 2 1 3.489e+02 4.330e-02
Kphotyield 20 9 2 1 3.452e+02 4.330e-02
Kphotyield 20 9 2 0 8.230e+01 3.800e-03
Kphotyield 20 9 2 0 8.600e+01 7.500e-03
Kphotyield 20 9 2 0 3.489e+02 2.000e-04
Kphotyield 20 9 2 0 3.452e+02 3.000e-04
Kphotyield 20 9 1 0 3.804e+03 4.820e-02
Kphotyield 20 9 1 0 3.808e+03 9.630e-02
Kphotyield 20 9 1 0 8.130e+01 6.200e-03
Kphotyield 20 9 1 0 8.410e+01 2.670e-02
Kphotyield 20 9 1 0 8.500e+01 1.250e-02
Kphotyield 20 9 1 0 8.780e+01 5.330e-02
Kphotyield 20 9 1 0 3.489e+02 2.100e-03
Kphotyield 20 9 1 0 3.524e+02 2.920e-02
Kphotyield 20 9 1 0 3.452e+02 4.200e-03
Kphotyield 20 9 1 0 3.487e+02 5.830e-02
Kphotyield 20 10 1 0 3.816e+03 4.920e-02
Kphotyield 20 10 1 0 3.820e+03 9.830e-02
Kphotyield 20 10 1 0 8.410e+01 1.175e-01
Kphotyield 20 10 1 0 8.780e+01 2.350e-01
Kphotyield 20 10 1 0 3.524e+02 4.920e-02
Kphotyield 20 10 1 0 3.843e+02 2.775e-01
Kphotyield 20 10 1 0 3.487e+02 9.830e-02
Kphotyield 20 10 1 0 3.806e+02 5.551e-01
Kphotyield 20 11 1 0 3.825e+03 5.020e-02
Kphotyield 20 11 1 0 3.828e+03 1.003e-01
Kphotyield 20 11 1 0 7.660e+01 1.172e-01
Kphotyield 20 11 1 0 7.660e+01 2.345e-01
Kphotyield 20 12 1 0 3.837e+03 6.690e-02
Kphotyield 20 12 1 0 3.837e+03 1.003e-01
Kphotyield 20 12 1 0 6.380e+01 1.676e-01
Kphotyield 20 12 1 0 6.380e+01 2.515e-01
Kphotyield 20 13 1 0 3.842e+03 9.390e-02
Kphotyield 20 13 1 0 3.842e+03 9.390e-02
Kphotyield 20 13 1 0 2.910e+01 2.595e-01
Kphotyield 20 13 1 0 2.910e+01 2.595e-01
Kphotyield 20 14 1 0 3.826e+03 1.427e-01
Kphotyield 20 14 1 0 3.826e+03 7.130e-02
Kphotyield 20 14 1 0 3.060e+01 4.551e-01
Kphotyield 20 14 1 0 1.075e+02 2.275e-01
Kphotyield 20 15 1 0 3.825e+03 2.478e-01
Kphotyield 20 15 1 0 3.200e+01 1.002e+00
Kphotyield 20 16 1 0 3.819e+03 1.984e-01
Kphotyield 20 16 1 0 1.130e+02 5.072e-01
Kphotyield 21 4 2 1 3.741e+02 7.000e-04
Kphotyield 21 4 2 1 2.120e+01 2.000e-04
Kphotyield 21 4 2 1 2.180e+01 5.360e-02
Kphotyield 21 4 2 1 2.170e+01 4.000e-04
Kphotyield 21 4 2 1 2.180e+01 1.826e-01
Kphotyield 21 4 2 1 3.694e+02 7.000e-04
Kphotyield 21 4 2 1 2.120e+01 2.000e-04
Kphotyield 21 4 2 1 2.180e+01 9.240e-02
Kphotyield 21 4 2 1 2.170e+01 4.000e-04
Kphotyield 21 4 2 1 2.180e+01 1.465e-01
Kphotyield 21 4 2 0 9.430e+01 1.000e-04
Kphotyield 21 4 2 0 9.900e+01 1.000e-04
Kphotyield 21 4 2 0 4.896e+02 1.000e-03
Kphotyield 21 4 2 0 4.901e+02 2.000e-03
Kphotyield 21 4 2 0 3.810e+02 4.000e-04
Kphotyield 21 4 2 0 3.763e+02 6.000e-04
Kphotyield 21 4 2 0 2.180e+01 3.900e-02
Kphotyield 21 4 2 0 2.170e+01 8.790e-02
Kphotyield 21 4 2 0 2.180e+01 7.800e-02
Kphotyield 21 4 2 0 2.170e+01 1.723e-01
Kphotyield 21 4 1 0 4.134e+03 5.680e-02
Kphotyield 21 4 1 0 4.139e+03 1.136e-01
Kphotyield 21 4 1 0 4.530e+03 6.800e-03
Kphotyield 21 4 1 0 4.530e+03 1.360e-02
Kphotyield 21 4 1 0 9.430e+01 1.000e-04
Kphotyield 21 4 1 0 9.330e+01 1.000e-04
Kphotyield 21 4 1 0 9.900e+01 2.000e-04
Kphotyield 21 4 1 0 9.800e+01 3.000e-04
Kphotyield 21 4 1 0 4.970e+02 2.100e-03
Kphotyield 21 4 1 0 5.030e+02 2.000e-03
Kphotyield 21 4 1 0 4.970e+02 4.200e-03
Kphotyield 21 4 1 0 5.030e+02 3.900e-03
Kphotyield 21 4 1 0 3.810e+02 1.000e-04
Kphotyield 21 4 1 0 3.880e+02 2.000e-04
Kphotyield 21 4 1 0 3.694e+02 1.000e-04
Kphotyield 21 4 1 0 3.763e+02 3.000e-04
Kphotyield 21 4 1 0 3.833e+02 4.000e-04
Kphotyield 21 4 1 0 2.180e+01 1.510e-02
Kphotyield 21 4 1 0 2.170e+01 3.450e-02
Kphotyield 21 4 1 0 1.600e+01 1.696e-01
Kphotyield 21 4 1 0 2.170e+01 1.000e-04
Kphotyield 21 4 1 0 2.180e+01 3.010e-02
Kphotyield 21 4 1 0 2.170e+01 6.900e-02
Kphotyield 21 4 1 0 1.600e+01 3.396e-01
Kphotyield 21 5 2 1 3.810e+02 8.000e-04
Kphotyield 21 5 2 1 2.180e+01 3.000e-04
Kphotyield 21 5 2 1 2.170e+01 7.700e-02
Kphotyield 21 5 2 1 2.180e+01 5.000e-04
Kphotyield 21 5 2 1 2.170e+01 1.997e-01
Kphotyield 21 5 2 1 3.763e+02 1.000e-03
Kphotyield 21 5 2 1 2.180e+01 4.000e-04
Kphotyield 21 5 2 1 2.170e+01 1.392e-01
Kphotyield 21 5 2 1 2.180e+01 6.000e-04
Kphotyield 21 5 2 1 2.170e+01 1.529e-01
Kphotyield 21 5 2 0 9.430e+01 7.000e-04
Kphotyield 21 5 2 0 9.900e+01 1.400e-03
Kphotyield 21 5 2 0 4.970e+02 1.090e-02
Kphotyield 21 5 2 0 4.970e+02 1.640e-02
Kphotyield 21 5 2 0 2.170e+01 4.474e-01
Kphotyield 21 5 2 0 2.170e+01 6.711e-01
Kphotyield 21 5 1 0 4.150e+03 5.830e-02
Kphotyield 21 5 1 0 4.154e+03 1.166e-01
Kphotyield 21 5 1 0 4.552e+03 7.000e-03
Kphotyield 21 5 1 0 4.552e+03 1.050e-02
Kphotyield 21 5 1 0 9.330e+01 1.000e-04
Kphotyield 21 5 1 0 9.130e+01 3.000e-04
Kphotyield 21 5 1 0 9.800e+01 2.000e-04
Kphotyield 21 5 1 0 9.600e+01 6.000e-04
Kphotyield 21 5 1 0 5.030e+02 1.800e-03
Kphotyield 21 5 1 0 5.010e+02 3.800e-03
Kphotyield 21 5 1 0 5.030e+02 2.700e-03
Kphotyield 21 5 1 0 5.010e+02 5.700e-03
Kphotyield 21 5 1 0 3.880e+02 2.000e-04
Kphotyield 21 5 1 0 3.936e+02 3.000e-04
Kphotyield 21 5 1 0 3.763e+02 1.000e-04
Kphotyield 21 5 1 0 3.833e+02 5.000e-04
Kphotyield 21 5 1 0 3.890e+02 8.000e-04
Kphotyield 21 5 1 0 2.180e+01 1.000e-04
Kphotyield 21 5 1 0 2.170e+01 2.250e-02
Kphotyield 21 5 1 0 1.600e+01 4.490e-02
Kphotyield 21 5 1 0 1.780e+01 2.562e-01
Kphotyield 21 5 1 0 2.180e+01 1.000e-04
Kphotyield 21 5 1 0 2.170e+01 3.210e-02
Kphotyield 21 5 1 0 1.600e+01 6.470e-02
Kphotyield 21 5 1 0 3.880e+01 3.456e-01
Kphotyield 21 6 2 1 3.880e+02 1.000e-03
Kphotyield 21 6 2 1 2.170e+01 5.000e-04
Kphotyield 21 6 2 1 1.600e+01 1.213e-01
Kphotyield 21 6 2 1 2.170e+01 5.000e-04
Kphotyield 21 6 2 1 1.600e+01 2.136e-01
Kphotyield 21 6 2 1 3.833e+02 1.900e-03
Kphotyield 21 6 2 1 2.170e+01 9.000e-04
Kphotyield 21 6 2 1 1.600e+01 2.335e-01
Kphotyield 21 6 2 1 2.170e+01 9.000e-04
Kphotyield 21 6 2 1 1.600e+01 1.444e-01
Kphotyield 21 6 2 0 9.330e+01 8.000e-04
Kphotyield 21 6 2 0 9.800e+01 1.700e-03
Kphotyield 21 6 2 0 5.030e+02 1.320e-02
Kphotyield 21 6 2 0 5.030e+02 1.320e-02
Kphotyield 21 6 2 0 1.600e+01 5.788e-01
Kphotyield 21 6 2 0 1.600e+01 5.787e-01
Kphotyield 21 6 1 0 4.163e+03 5.980e-02
Kphotyield 21 6 1 0 4.168e+03 1.197e-01
Kphotyield 21 6 1 0 4.573e+03 7.200e-03
Kphotyield 21 6 1 0 4.573e+03 7.200e-03
Kphotyield 21 6 1 0 9.130e+01 1.000e-04
Kphotyield 21 6 1 0 8.930e+01 4.000e-04
Kphotyield 21 6 1 0 9.600e+01 3.000e-04
Kphotyield 21 6 1 0 9.400e+01 8.000e-04
Kphotyield 21 6 1 0 5.010e+02 2.400e-03
Kphotyield 21 6 1 0 5.050e+02 5.400e-03
Kphotyield 21 6 1 0 5.010e+02 2.400e-03
Kphotyield 21 6 1 0 5.260e+02 5.400e-03
Kphotyield 21 6 1 0 3.880e+02 1.000e-04
Kphotyield 21 6 1 0 3.936e+02 3.000e-04
Kphotyield 21 6 1 0 3.978e+02 4.000e-04
Kphotyield 21 6 1 0 3.833e+02 2.000e-04
Kphotyield 21 6 1 0 3.890e+02 8.000e-04
Kphotyield 21 6 1 0 3.932e+02 2.600e-03
Kphotyield 21 6 1 0 2.170e+01 1.000e-04
Kphotyield 21 6 1 0 1.600e+01 3.730e-02
Kphotyield 21 6 1 0 1.780e+01 6.370e-02
Kphotyield 21 6 1 0 1.950e+01 4.536e-01
Kphotyield 21 6 1 0 2.170e+01 1.000e-04
Kphotyield 21 6 1 0 1.600e+01 3.210e-02
Kphotyield 21 6 1 0 3.880e+01 5.520e-02
Kphotyield 21 6 1 0 6.200e+01 3.065e-01
Kphotyield 21 7 2 1 3.936e+02 1.300e-03
Kphotyield 21 7 2 1 1.600e+01 8.000e-04
Kphotyield 21 7 2 1 1.780e+01 2.243e-01
Kphotyield 21 7 2 1 1.600e+01 4.000e-04
Kphotyield 21 7 2 1 3.880e+01 2.017e-01
Kphotyield 21 7 2 1 3.890e+02 4.400e-03
Kphotyield 21 7 2 1 1.600e+01 2.900e-03
Kphotyield 21 7 2 1 1.780e+01 4.698e-01
Kphotyield 21 7 2 1 1.600e+01 1.500e-03
Kphotyield 21 7 2 1 3.880e+01 7.790e-02
Kphotyield 21 7 2 0 9.130e+01 1.000e-03
Kphotyield 21 7 2 0 9.600e+01 2.100e-03
Kphotyield 21 7 2 0 5.010e+02 1.650e-02
Kphotyield 21 7 2 0 5.010e+02 8.200e-03
Kphotyield 21 7 2 0 1.780e+01 8.078e-01
Kphotyield 21 7 2 0 3.880e+01 4.036e-01
Kphotyield 21 7 1 0 4.176e+03 6.140e-02
Kphotyield 21 7 1 0 4.181e+03 1.229e-01
Kphotyield 21 7 1 0 4.586e+03 7.300e-03
Kphotyield 21 7 1 0 4.586e+03 3.700e-03
Kphotyield 21 7 1 0 8.930e+01 2.000e-04
Kphotyield 21 7 1 0 8.830e+01 6.000e-04
Kphotyield 21 7 1 0 9.400e+01 4.000e-04
Kphotyield 21 7 1 0 9.300e+01 1.300e-03
Kphotyield 21 7 1 0 5.050e+02 3.300e-03
Kphotyield 21 7 1 0 5.094e+02 8.300e-03
Kphotyield 21 7 1 0 5.260e+02 1.600e-03
Kphotyield 21 7 1 0 5.520e+02 4.100e-03
Kphotyield 21 7 1 0 3.936e+02 1.000e-04
Kphotyield 21 7 1 0 3.978e+02 4.000e-04
Kphotyield 21 7 1 0 4.017e+02 5.000e-04
Kphotyield 21 7 1 0 3.890e+02 5.000e-04
Kphotyield 21 7 1 0 3.932e+02 1.700e-03
Kphotyield 21 7 1 0 3.970e+02 1.130e-02
Kphotyield 21 7 1 0 1.600e+01 4.000e-04
Kphotyield 21 7 1 0 1.780e+01 7.440e-02
Kphotyield 21 7 1 0 1.950e+01 1.152e-01
Kphotyield 21 7 1 0 4.510e+01 3.130e-01
Kphotyield 21 7 1 0 1.600e+01 2.000e-04
Kphotyield 21 7 1 0 3.880e+01 2.330e-02
Kphotyield 21 7 1 0 6.200e+01 3.380e-02
Kphotyield 21 7 1 0 8.760e+01 6.380e-02
Kphotyield 21 8 2 1 3.978e+02 1.800e-03
Kphotyield 21 8 2 1 1.780e+01 1.800e-03
Kphotyield 21 8 2 1 1.950e+01 5.887e-01
Kphotyield 21 8 2 1 3.932e+02 2.790e-02
Kphotyield 21 8 2 1 1.780e+01 2.790e-02
Kphotyield 21 8 2 1 1.950e+01 1.325e+00
Kphotyield 21 8 2 0 8.930e+01 1.400e-03
Kphotyield 21 8 2 0 9.400e+01 2.800e-03
Kphotyield 21 8 2 0 5.050e+02 2.180e-02
Kphotyield 21 8 2 0 3.932e+02 1.000e-04
Kphotyield 21 8 2 0 1.780e+01 1.000e-04
Kphotyield 21 8 2 0 1.950e+01 1.296e+00
Kphotyield 21 8 1 0 4.189e+03 6.310e-02
Kphotyield 21 8 1 0 4.194e+03 1.262e-01
Kphotyield 21 8 1 0 4.605e+03 7.500e-03
Kphotyield 21 8 1 0 8.830e+01 3.000e-04
Kphotyield 21 8 1 0 8.730e+01 1.100e-03
Kphotyield 21 8 1 0 9.300e+01 6.000e-04
Kphotyield 21 8 1 0 9.200e+01 2.200e-03
Kphotyield 21 8 1 0 5.094e+02 4.900e-03
Kphotyield 21 8 1 0 5.365e+02 1.340e-02
Kphotyield 21 8 1 0 3.978e+02 1.000e-04
Kphotyield 21 8 1 0 4.017e+02 6.000e-04
Kphotyield 21 8 1 0 4.041e+02 7.000e-04
Kphotyield 21 8 1 0 3.932e+02 3.500e-03
Kphotyield 21 8 1 0 3.970e+02 8.100e-03
Kphotyield 21 8 1 0 3.994e+02 4.930e-02
Kphotyield 21 8 1 0 1.780e+01 3.600e-03
Kphotyield 21 8 1 0 1.950e+01 2.111e-01
Kphotyield 21 8 1 0 4.510e+01 1.167e-01
Kphotyield 21 9 2 1 4.017e+02 6.000e-03
Kphotyield 21 9 2 1 1.950e+01 6.000e-03
Kphotyield 21 9 2 1 4.510e+01 1.067e-01
Kphotyield 21 9 2 1 3.970e+02 4.040e-02
Kphotyield 21 9 2 1 1.950e+01 4.040e-02
Kphotyield 21 9 2 1 4.510e+01 7.177e-01
Kphotyield 21 9 2 0 8.830e+01 2.100e-03
Kphotyield 21 9 2 0 9.300e+01 4.200e-03
Kphotyield 21 9 2 0 5.094e+02 1.650e-02
Kphotyield 21 9 2 0 3.970e+02 2.000e-04
Kphotyield 21 9 2 0 1.950e+01 2.000e-04
Kphotyield 21 9 2 0 4.510e+01 5.062e-01
Kphotyield 21 9 1 0 4.203e+03 6.480e-02
Kphotyield 21 9 1 0 4.208e+03 1.297e-01
Kphotyield 21 9 1 0 4.625e+03 3.900e-03
Kphotyield 21 9 1 0 8.730e+01 5.000e-04
Kphotyield 21 9 1 0 8.630e+01 1.670e-02
Kphotyield 21 9 1 0 9.200e+01 1.000e-03
Kphotyield 21 9 1 0 9.100e+01 3.350e-02
Kphotyield 21 9 1 0 5.365e+02 4.100e-03
Kphotyield 21 9 1 0 5.635e+02 2.240e-02
Kphotyield 21 9 1 0 4.017e+02 4.000e-04
Kphotyield 21 9 1 0 4.041e+02 2.000e-03
Kphotyield 21 9 1 0 4.078e+02 1.088e-01
Kphotyield 21 9 1 0 3.970e+02 5.200e-03
Kphotyield 21 9 1 0 3.994e+02 1.390e-02
Kphotyield 21 9 1 0 4.032e+02 5.979e-01
Kphotyield 21 9 1 0 1.950e+01 5.600e-03
Kphotyield 21 9 1 0 4.510e+01 1.046e-01
Kphotyield 21 9 1 0 6.930e+01 2.796e-01
Kphotyield 21 10 2 1 4.041e+02 5.330e-02
Kphotyield 21 10 2 1 3.994e+02 5.330e-02
Kphotyield 21 10 2 0 8.730e+01 4.100e-03
Kphotyield 21 10 2 0 9.200e+01 8.300e-03
Kphotyield 21 10 2 0 4.041e+02 2.000e-04
Kphotyield 21 10 2 0 3.994e+02 4.000e-04
Kphotyield 21 10 1 0 4.216e+03 6.660e-02
Kphotyield 21 10 1 0 4.221e+03 1.333e-01
Kphotyield 21 10 1 0 8.630e+01 5.400e-03
Kphotyield 21 10 1 0 8.980e+01 2.140e-02
Kphotyield 21 10 1 0 9.100e+01 1.070e-02
Kphotyield 21 10 1 0 9.450e+01 4.290e-02
Kphotyield 21 10 1 0 4.041e+02 3.600e-03
Kphotyield 21 10 1 0 4.078e+02 3.120e-02
Kphotyield 21 10 1 0 3.994e+02 7.100e-03
Kphotyield 21 10 1 0 4.032e+02 6.240e-02
Kphotyield 21 11 1 0 4.229e+03 6.790e-02
Kphotyield 21 11 1 0 4.232e+03 1.358e-01
Kphotyield 21 11 1 0 8.980e+01 9.770e-02
Kphotyield 21 11 1 0 9.450e+01 1.953e-01
Kphotyield 21 11 1 0 4.078e+02 6.790e-02
Kphotyield 21 11 1 0 4.417e+02 2.595e-01
Kphotyield 21 11 1 0 4.032e+02 1.358e-01
Kphotyield 21 11 1 0 4.370e+02 5.191e-01
Kphotyield 21 12 1 0 4.236e+03 6.910e-02
Kphotyield 21 12 1 0 4.241e+03 1.382e-01
Kphotyield 21 12 1 0 8.220e+01 9.720e-02
Kphotyield 21 12 1 0 8.220e+01 1.944e-01
Kphotyield 21 13 1 0 4.249e+03 9.220e-02
Kphotyield 21 13 1 0 4.249e+03 1.382e-01
Kphotyield 21 13 1 0 6.820e+01 1.386e-01
Kphotyield 21 13 1 0 6.820e+01 2.078e-01
Kphotyield 21 14 1 0 4.254e+03 1.298e-01
Kphotyield 21 14 1 0 4.254e+03 1.298e-01
Kphotyield 21 14 1 0 3.090e+01 2.140e-01
Kphotyield 21 14 1 0 3.090e+01 2.140e-01
Kphotyield 21 15 1 0 4.236e+03 1.986e-01
Kphotyield 21 15 1 0 4.236e+03 9.930e-02
Kphotyield 21 15 1 0 3.300e+01 3.755e-01
Kphotyield 21 15 1 0 1.145e+02 1.878e-01
Kphotyield 21 16 1 0 4.234e+03 3.521e-01
Kphotyield 21 16 1 0 3.400e+01 8.363e-01
Kphotyield 21 17 1 0 4.227e+03 2.963e-01
Kphotyield 21 17 1 0 1.190e+02 4.304e-01
Kphotyield 22 5 2 1 4.327e+02 8.000e-04
Kphotyield 22 5 2 1 2.360e+01 3.000e-04
Kphotyield 22 5 2 1 2.440e+01 5.300e-02
Kphotyield 22 5 2 1 2.430e+01 5.000e-04
Kphotyield 22 5 2 1 2.440e+01 1.802e-01
Kphotyield 22 5 2 1 4.268e+02 8.000e-04
Kphotyield 22 5 2 1 2.360e+01 3.000e-04
Kphotyield 22 5 2 1 2.440e+01 9.110e-02
Kphotyield 22 5 2 1 2.430e+01 5.000e-04
Kphotyield 22 5 2 1 2.440e+01 1.446e-01
Kphotyield 22 5 2 0 9.910e+01 6.000e-04
Kphotyield 22 5 2 0 1.050e+02 1.300e-03
Kphotyield 22 5 2 0 5.554e+02 1.240e-02
Kphotyield 22 5 2 0 5.562e+02 2.470e-02
Kphotyield 22 5 2 0 2.440e+01 3.582e-01
Kphotyield 22 5 2 0 2.440e+01 7.165e-01
Kphotyield 22 5 1 0 4.568e+03 6.600e-02
Kphotyield 22 5 1 0 4.574e+03 1.320e-01
Kphotyield 22 5 1 0 5.025e+03 8.000e-03
Kphotyield 22 5 1 0 5.025e+03 1.600e-02
Kphotyield 22 5 1 0 9.910e+01 1.000e-04
Kphotyield 22 5 1 0 9.810e+01 2.000e-04
Kphotyield 22 5 1 0 1.050e+02 2.000e-04
Kphotyield 22 5 1 0 1.040e+02 4.000e-04
Kphotyield 22 5 1 0 5.632e+02 1.800e-03
Kphotyield 22 5 1 0 5.692e+02 3.200e-03
Kphotyield 22 5 1 0 5.632e+02 3.700e-03
Kphotyield 22 5 1 0 5.692e+02 6.500e-03
Kphotyield 22 5 1 0 4.327e+02 1.000e-04
Kphotyield 22 5 1 0 4.398e+02 2.000e-04
Kphotyield 22 5 1 0 4.471e+02 3.000e-04
Kphotyield 22 5 1 0 4.268e+02 1.000e-04
Kphotyield 22 5 1 0 4.339e+02 4.000e-04
Kphotyield 22 5 1 0 4.412e+02 5.000e-04
Kphotyield 22 5 1 0 2.360e+01 1.000e-04
Kphotyield 22 5 1 0 2.440e+01 1.710e-02
Kphotyield 22 5 1 0 2.410e+01 3.420e-02
Kphotyield 22 5 1 0 1.780e+01 1.605e-01
Kphotyield 22 5 1 0 2.430e+01 1.000e-04
Kphotyield 22 5 1 0 2.440e+01 3.410e-02
Kphotyield 22 5 1 0 2.410e+01 6.830e-02
Kphotyield 22 5 1 0 1.780e+01 3.214e-01
Kphotyield 22 6 2 1 4.398e+02 1.000e-03
Kphotyield 22 6 2 1 2.440e+01 4.000e-04
Kphotyield 22 6 2 1 2.410e+01 7.610e-02
Kphotyield 22 6 2 1 2.440e+01 6.000e-04
Kphotyield 22 6 2 1 2.410e+01 1.972e-01
Kphotyield 22 6 2 1 4.339e+02 1.300e-03
Kphotyield 22 6 2 1 2.440e+01 5.000e-04
Kphotyield 22 6 2 1 2.410e+01 1.375e-01
Kphotyield 22 6 2 1 2.440e+01 8.000e-04
Kphotyield 22 6 2 1 2.410e+01 1.511e-01
Kphotyield 22 6 2 0 9.910e+01 7.000e-04
Kphotyield 22 6 2 0 1.050e+02 1.500e-03
