#This is electron yield data from Kaastra & Mewe (1993) -1993A&AS...97..443K
#It is processed from data downloaded from http://vizier.cfa.harvard.edu/viz-bin/VizieR?-source=J/A+AS/97/443
#Via the python script kaastra_2_py.py
#
#Label z state n l IP mean_electron_energy Prob_of_1e Prob_of_2e Prob_of_3e ....
Kelecyield 16 4 2 0 2.8400e+02 1.053e+02 3.000e+00 1.465e+03 8.532e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 16 4 1 0 2.5710e+03 2.015e+03 1.900e+01 8.400e+02 9.141e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 16 5 2 1 2.4060e+02 8.690e+01 1.380e+02 9.862e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 16 5 2 0 3.0200e+02 1.490e+02 1.000e+00 9.999e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 16 5 1 0 2.6030e+03 1.977e+03 1.200e+01 1.271e+03 8.717e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 16 6 1 0 2.6360e+03 1.878e+03 8.590e+02 9.141e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 16 7 1 0 2.6680e+03 1.860e+03 8.750e+02 9.125e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 16 8 1 0 2.7260e+03 1.823e+03 9.840e+02 9.016e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 16 9 1 0 2.7850e+03 1.754e+03 1.127e+03 8.873e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 16 10 1 0 2.8430e+03 1.664e+03 1.330e+03 8.670e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 16 11 1 0 2.9020e+03 1.535e+03 1.661e+03 8.339e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 16 12 1 0 2.9600e+03 1.512e+03 1.446e+03 8.554e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 16 13 1 0 3.0180e+03 1.683e+03 0.000e+00 1.000e+04 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 17 1 2 1 2.0680e+02 1.747e+02 3.500e+00 9.996e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 17 1 2 0 2.7700e+02 2.182e+02 3.000e+00 3.750e+02 9.622e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 17 1 1 0 2.8290e+03 2.451e+03 6.900e+01 9.300e+02 9.440e+02 5.569e+03 2.140e+03 3.480e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 17 2 2 1 2.2480e+02 1.689e+02 5.000e+00 9.995e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 17 2 2 0 2.9500e+02 1.955e+02 2.000e+00 3.540e+02 9.644e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 17 2 1 0 2.8620e+03 2.422e+03 5.700e+01 9.360e+02 8.210e+02 5.651e+03 2.200e+03 3.350e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00
