   Dtype z ion      Wave         f   gl   gu         el         eu  ll  ul
-------- - --- --------- --------- ---- ---- ---------- ---------- --- ---
LinMacro 8   4  3727.004  0.208050  4.0  6.0  58.076362  61.403025  29  41
LinMacro 8   4  3775.565  0.001219  8.0  6.0  58.119149  61.403025  31  41
LinMacro 8   4  3584.075  0.000803  4.0  6.0  57.943698  61.403025  27  41
LinMacro 8   4   236.133  0.000039  6.0  6.0   8.896597  61.403025   5  41
LinMacro 8   4   271.511  0.000013  6.0  6.0  15.738181  61.403025   7  41
LinMacro 8   4  3730.091  0.213500  6.0  8.0  58.093187  61.417098  30  42
LinMacro 8   4  3759.455  0.025225  8.0  8.0  58.119149  61.417098  31  42
LinMacro 8   4   236.069  0.000192  6.0  8.0   8.896597  61.417098   5  42
LinMacro 8   4   271.427  0.000009  6.0  8.0  15.738181  61.417098   7  42
LinMacro 8   4   6139.64  0.000011  6.0  8.0  59.397681  61.417098  35  42
LinMacro 8   4  3737.913  0.230875  8.0 10.0  58.119149  61.436104  31  43
LinMacro 8   4   702.343  0.051950  2.0  2.0  44.338764  61.991805  16  44
LinMacro 8   4   233.413  0.000020  4.0  2.0   8.873647  61.991805   4  44
LinMacro 8   4   313.214  0.000232  4.0  2.0  22.407067  61.991805  10  44
LinMacro 8   4   268.064  0.003438  4.0  2.0  15.739905  61.991805   6  44
LinMacro 8   4   5770.74  0.006740  4.0  2.0  59.843296  61.991805  36  44
LinMacro 8   4  1242.838  0.042000  4.0  2.0  52.015858  61.991805  19  44
LinMacro 8   4   233.342  0.000259  2.0  2.0   8.857479  61.991805   3  44
LinMacro 8   4 14076.577  0.030960  2.0  2.0  61.111016  61.991805  39  44
LinMacro 8   4   200.157  0.000001  4.0  2.0   0.047883  61.991805   2  44
LinMacro 8   4   4728.96  0.000138  2.0  2.0  59.369983  61.991805  33  44
LinMacro 8   4  3062.787  0.001157  4.0  2.0  57.943698  61.991805  27  44
LinMacro 8   4   312.975  0.000893  2.0  2.0  22.376889  61.991805   9  44
LinMacro 8   4  3051.981  0.004373  2.0  2.0  57.929366  61.991805  26  44
LinMacro 8   4   7055.57  0.276000  2.0  2.0  60.234542  61.991805  38  44
LinMacro 8   4   297.948  0.000469  2.0  2.0  20.378947  61.991805   8  44
LinMacro 8   4   911.187  0.000001  4.0  2.0  48.384849  61.991805  18  44
LinMacro 8   4   199.985  0.000001  2.0  4.0   0.000000  61.997124   1  45
LinMacro 8   4   702.131  0.103250  2.0  4.0  44.338764  61.997124  16  45
LinMacro 8   4    233.39  0.000087  4.0  4.0   8.873647  61.997124   4  45
LinMacro 8   4   313.172  0.001118  4.0  4.0  22.407067  61.997124  10  45
LinMacro 8   4  1242.434  0.050450  6.0  4.0  52.017928  61.997124  20  45
LinMacro 8   4   268.034  0.000694  4.0  4.0  15.739905  61.997124   6  45
LinMacro 8   4  5756.489  0.001383  4.0  4.0  59.843296  61.997124  36  45
LinMacro 8   4  4740.482  0.000022  4.0  4.0  59.381675  61.997124  34  45
LinMacro 8   4  1242.176  0.008385  4.0  4.0  52.015858  61.997124  19  45
LinMacro 8   4   233.319  0.000168  2.0  4.0   8.857479  61.997124   3  45
LinMacro 8   4  13992.08  0.062500  2.0  4.0  61.111016  61.997124  39  45
LinMacro 8   4   200.139  0.000001  4.0  4.0   0.047883  61.997124   2  45
LinMacro 8   4  4719.385  0.000131  2.0  4.0  59.369983  61.997124  33  45
LinMacro 8   4   910.112  0.000001  2.0  4.0  48.374087  61.997124  17  45
LinMacro 8   4  3058.768  0.005537  4.0  4.0  57.943698  61.997124  27  45
LinMacro 8   4  5842.418  0.008115  6.0  4.0  59.874974  61.997124  37  45
LinMacro 8   4   233.491  0.000003  6.0  4.0   8.896597  61.997124   5  45
LinMacro 8   4   312.933  0.000472  2.0  4.0  22.376889  61.997124   9  45
LinMacro 8   4   268.024  0.004073  6.0  4.0  15.738181  61.997124   7  45
LinMacro 8   4  3047.991  0.002338  2.0  4.0  57.929366  61.997124  26  45
LinMacro 8   4  7034.278  0.552000  2.0  4.0  60.234542  61.997124  38  45
LinMacro 8   4    297.91  0.000919  2.0  4.0  20.378947  61.997124   8  45
LinMacro 8   4   910.831  0.000001  4.0  4.0  48.384849  61.997124  18  45
LinMacro 8   4   703.468  0.000044  2.0  2.0  44.338764  61.963573  16  46
LinMacro 8   4   233.537  0.033125  4.0  2.0   8.873647  61.963573   4  46
LinMacro 8   4  4802.082  0.009848  4.0  2.0  59.381675  61.963573  34  46
LinMacro 8   4  3189.559  0.011137  4.0  2.0  58.076362  61.963573  29  46
LinMacro 8   4   233.466  0.355350  2.0  2.0   8.857479  61.963573   3  46
LinMacro 8   4  4780.435  0.104800  2.0  2.0  59.369983  61.963573  33  46
LinMacro 8   4  3181.694  0.023290  2.0  2.0  58.066753  61.963573  28  46
