   Dtype Element Ion lvl    ion_pot         ex    g rad_rate      config islp ilv
LevMacro       7   4 213   5.144809 174.202915  1.0    1e-09 2p_7s_3P0.0  311  15
LevMacro       7   4 214   5.157208 174.215313  3.0    1e-09 2p_7s_3P1.0  311  15
LevMacro       7   4 215   5.182873 174.240978  5.0    1e-09 2p_7s_3P2.0  311  15
LevMacro       7   4 216   5.163035 174.221141  3.0    1e-09 2p_7s_1P1.0  111  15
LevMacro       7   4 217   5.310949 174.369055  3.0    1e-09 2p_7p_1P1.0  110   5
LevMacro       7   4 218   5.319876 174.377982  3.0    1e-09 2p_7p_3D1.0  320  12
LevMacro       7   4 219   5.332522 174.390628  5.0    1e-09 2p_7p_3D2.0  320  12
LevMacro       7   4 220   5.352236 174.410342  7.0    1e-09 2p_7p_3D3.0  320  12
LevMacro       7   4 221   5.312437 174.370543  3.0    1e-09 2p_7p_3S1.0  300  10
LevMacro       7   4 222   5.405425 174.463531  1.0    1e-09 2p_7p_3P0.0  310   6
LevMacro       7   4 223   5.405425 174.463531  3.0    1e-09 2p_7p_3P1.0  310   6
LevMacro       7   4 224   5.405425 174.463531  5.0    1e-09 2p_7p_3P2.0  310   6
LevMacro       7   4 225   5.357567 174.415673  5.0    1e-09 2p_7d_3F2.0  331   8
LevMacro       7   4 226   5.369966 174.428072  7.0    1e-09 2p_7d_3F3.0  331   8
LevMacro       7   4 227   5.441753 174.499859  5.0    1e-09 2p_7p_1D2.0  120  13
LevMacro       7   4 228   5.383728 174.441834  5.0    1e-09 2p_7d_1D2.0  121   5
LevMacro       7   4 229   5.386208 174.444314  9.0    1e-09 2p_7d_3F4.0  331   8
LevMacro       7   4 230   5.513044 174.571150  3.0    1e-09 2p_7d_3D1.0  321   5
LevMacro       7   4 231   5.513044 174.571150  5.0    1e-09 2p_7d_3D2.0  321   5
LevMacro       7   4 232   5.513044 174.571150  7.0    1e-09 2p_7d_3D3.0  321   5
LevMacro       7   4 233   5.546272 174.604378  5.0    1e-09 2p_7d_3P2.0  311  16
LevMacro       7   4 234   5.546272 174.604378  3.0    1e-09 2p_7d_3P1.0  311  16
LevMacro       7   4 235   5.546272 174.604378  1.0    1e-09 2p_7d_3P0.0  311  16
LevMacro       7   4 236   5.491223 174.549329  1.0    1e-09 2p_7p_1S0.0  100  12
LevMacro       7   4 237   5.497298 174.555404  7.0    1e-09 2p_7d_1F3.0  131   7
LevMacro       7   4 238   5.607025 174.665131  3.0    1e-09 2p_7d_1P1.0  111  16
