   Dtype z ion      Wave         f   gl   gu         el         eu ll ul
LinMacro 6   3  1428.553  0.113500  1.0  3.0  32.199554  40.878619 14 45
LinMacro 6   3  8396.328  0.000294  3.0  3.0  39.401959  40.878619 28 45
LinMacro 6   3   360.569  0.023400  1.0  3.0   6.492728  40.878619  2 45
LinMacro 6   3   439.842  0.000001  3.0  3.0  12.690100  40.878619  5 45
LinMacro 6   3  8399.722  0.000425  5.0  3.0  39.402554  40.878619 29 45
LinMacro 6   3  4653.354  0.307200  1.0  3.0  38.214196  40.878619 22 45
LinMacro 6   3  4660.362  0.076667  3.0  3.0  38.218201  40.878619 23 45
LinMacro 6   3  1428.935  0.027100  5.0  3.0  32.201885  40.878619 16 45
LinMacro 6   3  5076.102  0.000028  3.0  3.0  38.436092  40.878619 25 45
LinMacro 6   3  1412.925  0.001110  3.0  3.0  32.103565  40.878619 13 45
LinMacro 6   3   520.279  0.000001  5.0  3.0  17.048168  40.878619  8 45
LinMacro 6   3  1428.668  0.027233  3.0  3.0  32.200260  40.878619 15 45
LinMacro 6   3     360.6  0.005820  3.0  3.0   6.495667  40.878619  3 45
LinMacro 6   3  4667.165  0.235200  5.0  5.0  38.226682  40.883219 24 46
LinMacro 6   3  8370.258  0.000572  3.0  5.0  39.401959  40.883219 28 46
LinMacro 6   3   360.625  0.018018  5.0  5.0   6.502647  40.883219  4 46
LinMacro 6   3  8373.631  0.001066  5.0  5.0  39.402554  40.883219 29 46
LinMacro 6   3    439.77  0.000003  3.0  5.0  12.690100  40.883219  5 46
LinMacro 6   3  4652.319  0.128867  3.0  5.0  38.218201  40.883219 23 46
LinMacro 6   3  1428.178  0.083200  5.0  5.0  32.201885  40.883219 16 46
LinMacro 6   3  1412.185  0.001823  3.0  5.0  32.103565  40.883219 13 46
LinMacro 6   3  1427.912  0.045133  3.0  5.0  32.200260  40.883219 15 46
LinMacro 6   3   360.552  0.009887  3.0  5.0   6.495667  40.883219  3 46
LinMacro 6   3  1779.093  0.067140  5.0  5.0  34.279697  41.248689 20 47
LinMacro 6   3  7709.543  0.202667  3.0  5.0  39.640481  41.248689 30 47
LinMacro 6   3   434.142  0.000001  3.0  5.0  12.690100  41.248689  5 47
LinMacro 6   3  1595.394  0.000117  3.0  5.0  33.477255  41.248689 17 47
LinMacro 6   3   535.288  0.236600  5.0  5.0  18.086430  41.248689  9 47
LinMacro 6   3   512.323  0.000007  5.0  5.0  17.048168  41.248689  8 47
LinMacro 6   3   512.198  0.000011  3.0  5.0  17.042266  41.248689  7 47
LinMacro 6   3  8361.029  0.041940  5.0  5.0  39.852061  41.334945 32 48
