   Dtype z ion     Wave         f   gl   gu         el         eu  ll  ul
LinMacro 8   5  716.143  0.062933  3.0  3.0  72.263728  89.576592  15  46
LinMacro 8   5  156.119  0.005115  1.0  3.0  10.159631  89.576592   2  46
LinMacro 8   5 1437.566  0.002600  1.0  3.0  80.951956  89.576592  21  46
LinMacro 8   5 6897.117  0.002650  5.0  3.0  87.778960  89.576592  41  46
LinMacro 8   5 1448.086  0.002676  5.0  3.0  81.014605  89.576592  23  46
LinMacro 8   5  715.955  0.062740  1.0  3.0  72.259178  89.576592  14  46
LinMacro 8   5  156.227  0.005096  5.0  3.0  10.214531  89.576592   4  46
LinMacro 8   5  139.029  0.054460  1.0  3.0   0.000000  89.179208   1  47
LinMacro 8   5  178.419  0.000001  3.0  3.0  19.688513  89.179208   5  47
LinMacro 8   5  205.106  0.012610  5.0  3.0  28.729949  89.179208   9  47
LinMacro 8   5  231.822  1.011000  1.0  3.0  35.696522  89.179208  10  47
LinMacro 8   5  937.565  0.084120  5.0  3.0  75.955068  89.179208  20  47
LinMacro 8   5 2146.795  0.121733  3.0  3.0  83.403856  89.179208  25  47
LinMacro 8   5  197.702  0.000120  1.0  3.0  26.466121  89.179208   6  47
LinMacro 8   5  197.763  0.000009  3.0  3.0  26.485426  89.179208   7  47
LinMacro 8   5 8591.527  0.146700  1.0  3.0  87.736098  89.179208  44  47
LinMacro 8   5 4523.927  0.001122  5.0  3.0  86.438559  89.179208  37  47
LinMacro 8   5  174.559  0.015020  3.0  1.0  19.688513  90.716075   5  48
LinMacro 8   5   200.02  0.000001  5.0  1.0  28.729949  90.716075   9  48
LinMacro 8   5  662.929  0.016130  3.0  1.0  72.013502  90.716075  13  48
LinMacro 8   5 1488.436  0.010293  3.0  1.0  82.386200  90.716075  24  48
LinMacro 8   5  671.919  0.000015  3.0  1.0  72.263728  90.716075  15  48
LinMacro 8   5  529.272  0.016360  3.0  1.0  67.816341  91.241907  11  49
LinMacro 8   5  653.632  0.000001  5.0  1.0  72.273300  91.241907  16  49
LinMacro 8   5 1924.233  0.001699  3.0  1.0  84.798574  91.241907  29  49
LinMacro 8   5  191.463  0.002740  3.0  1.0  26.485426  91.241907   7  49
LinMacro 8   5 1701.811  0.000112  3.0  1.0  83.956444  91.241907  26  49
LinMacro 8   5 2155.454  0.000574  3.0  1.0  85.489765  91.241907  31  49
LinMacro 8   5  739.849  0.006193  3.0  1.0  74.483777  91.241907  17  49
LinMacro 8   5  153.016  0.000001  5.0  1.0  10.214531  91.241907   4  49
LinMacro 8   5 7445.116  0.078100  3.0  1.0  89.576592  91.241907  46  49
LinMacro 8   5  135.884  0.000008  1.0  3.0   0.000000  91.243196   1  50
LinMacro 8   5  198.334  0.000001  5.0  3.0  28.729949  91.243196   9  50
LinMacro 8   5  223.208  0.000004  1.0  3.0  35.696522  91.243196  10  50
LinMacro 8   5  529.242  0.048933  3.0  3.0  67.816341  91.243196  11  50
LinMacro 8   5  653.588  0.000001  5.0  3.0  72.273300  91.243196  16  50
LinMacro 8   5  810.988  0.000002  5.0  3.0  75.955068  91.243196  20  50
LinMacro 8   5 1923.849  0.005040  3.0  3.0  84.798574  91.243196  29  50
